group	name	chemical formula	neutral mass	rt (min)	protocol	assertion value	assertion confidence
M9C_I08	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I08	guanine	C5H5N5O	151.0494098	8.42	WoM	E	2
M9C_I08	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	5
M9C_I08	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	3
M9C_I08	inosine	C10H12N4O5	268.0807695	7.42	WoM	I	5
M9C_I08	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I08	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I08	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I08	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	E	1
M9C_I08	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	2
M9C_I08	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	4
M9C_I08	proline	C5H9NO2	115.0633285	9.35	WoM	I	2
M9C_I08	thymidine	C10H14N2O5	242.0902716	3.02	WoM	I	5
M9C_I08	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	5
M9C_I08	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	3
M9C_I08	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I08	uracil	C4H4N2O2	112.0272774	3.5	WoM	E	3
M9C_I08	uric acid	C5H4N4O3	168.02834	11.9	WoM	N	1
M9C_I08	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	5
M9C_I08	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	2
M9C_I08	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I08	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
M9C_I08	ectoine	C6H10N2O2	142.0742276	10.01	WoM	I	1
M9C_I08	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	E	1
M9C_I08	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	5
M9C_I08	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
M9C_I08	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I08	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	2
M9C_I08	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
M9C_I08	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I08	fumarate	C4H4O4	116.0109586	16	WoM	E	3
M9C_I08	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I08	succinate	C4H6O4	118.0266087	13.85	WoM	N	1
M9C_I08	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I08	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	I	2
M9C_I08	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I08	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	4
M9C_I08	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	2
M9C_I08	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
M9C_I08	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I08	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	5
M9C_I08	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	I	5
M9C_I08	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	5
M9C_I08	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I08	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I09	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
M9C_I09	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
M9C_I09	cytidine	C9H13N3O5	243.0855205	8.25	WoM	N	1
M9C_I09	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I09	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I09	guanine	C5H5N5O	151.0494098	8.42	WoM	N	1
M9C_I09	guanosine	C10H13N5O5	283.0916685	9.3	WoM	N	1
M9C_I09	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	N	1
M9C_I09	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
M9C_I09	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I09	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I09	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I09	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	E	3
M9C_I09	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I09	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	3
M9C_I09	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I09	proline	C5H9NO2	115.0633285	9.35	WoM	I	3
M9C_I09	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
M9C_I09	thymine	C5H6N2O2	126.0429274	2.93	WoM	N	1
M9C_I09	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	3
M9C_I09	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I09	uracil	C4H4N2O2	112.0272774	3.5	WoM	I	1
M9C_I09	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
M9C_I09	xanthine	C5H4N4O2	152.0334254	6.9	WoM	N	1
M9C_I09	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I09	betaine	C5H11NO2	117.0789786	7.35	WoM	N	1
M9C_I09	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I09	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	3
M9C_I09	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	4
M9C_I09	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
M9C_I09	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I09	(cAMP)	C10H12N5O6P	329.0525198	9.7	WoM	E	1
M9C_I09	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	3
M9C_I09	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
M9C_I09	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I09	fumarate	C4H4O4	116.0109586	16	WoM	N	1
M9C_I09	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I09	succinate	C4H6O4	118.0266087	13.85	WoM	N	1
M9C_I09	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I09	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
M9C_I09	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I09	alpha-ketoglutarate	C5H6O5	146.0215233	15.4	WoM	E	1
M9C_I09	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I09	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I09	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
M9C_I09	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I09	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	4
M9C_I09	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	N	1
M9C_I09	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	N	1
M9C_I09	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I09	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I10	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
M9C_I10	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
M9C_I10	cytidine	C9H13N3O5	243.0855205	8.25	WoM	I	5
M9C_I10	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I10	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I10	guanine	C5H5N5O	151.0494098	8.42	WoM	I	5
M9C_I10	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	5
M9C_I10	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	5
M9C_I10	inosine	C10H12N4O5	268.0807695	7.42	WoM	I	5
M9C_I10	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I10	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I10	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I10	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	N	1
M9C_I10	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I10	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	3
M9C_I10	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I10	proline	C5H9NO2	115.0633285	9.35	WoM	I	3
M9C_I10	thymidine	C10H14N2O5	242.0902716	3.02	WoM	I	5
M9C_I10	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	5
M9C_I10	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	3
M9C_I10	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I10	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
M9C_I10	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	5
M9C_I10	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	5
M9C_I10	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	1
M9C_I10	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
M9C_I10	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I10	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
M9C_I10	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	4
M9C_I10	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	4
M9C_I10	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I10	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	5
M9C_I10	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
M9C_I10	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I10	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I10	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I10	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I10	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
M9C_I10	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I10	alpha-ketoglutarate	C5H6O5	146.0215233	15.4	WoM	N	1
M9C_I10	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I10	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I10	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
M9C_I10	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I10	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	5
M9C_I10	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	I	5
M9C_I10	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	5
M9C_I10	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I10	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I11	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
M9C_I11	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
M9C_I11	cytidine	C9H13N3O5	243.0855205	8.25	WoM	N	1
M9C_I11	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I11	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I11	guanine	C5H5N5O	151.0494098	8.42	WoM	I	2
M9C_I11	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	2
M9C_I11	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	2
M9C_I11	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
M9C_I11	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I11	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I11	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I11	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	N	1
M9C_I11	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I11	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
M9C_I11	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I11	proline	C5H9NO2	115.0633285	9.35	WoM	E	2
M9C_I11	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
M9C_I11	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	3
M9C_I11	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	3
M9C_I11	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I11	uracil	C4H4N2O2	112.0272774	3.5	WoM	I	5
M9C_I11	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
M9C_I11	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	2
M9C_I11	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I11	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
M9C_I11	ectoine	C6H10N2O2	142.0742276	10.01	WoM	E	1
M9C_I11	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
M9C_I11	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	4
M9C_I11	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
M9C_I11	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I11	(cAMP)	C10H12N5O6P	329.0525198	9.7	WoM	N	1
M9C_I11	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	5
M9C_I11	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
M9C_I11	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I11	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I11	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I11	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I11	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	I	2
M9C_I11	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I11	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I11	citrulline	C6H13N3O3	175.0956913	13.57	WoM	N	1
M9C_I11	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
M9C_I11	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I11	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	3
M9C_I11	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	N	1
M9C_I11	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	N	1
M9C_I11	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I11	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I12	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
M9C_I12	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
M9C_I12	cytidine	C9H13N3O5	243.0855205	8.25	WoM	I	5
M9C_I12	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I12	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I12	guanine	C5H5N5O	151.0494098	8.42	WoM	I	5
M9C_I12	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	5
M9C_I12	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	4
M9C_I12	inosine	C10H12N4O5	268.0807695	7.42	WoM	I	5
M9C_I12	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I12	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I12	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I12	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	N	1
M9C_I12	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	4
M9C_I12	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I12	proline	C5H9NO2	115.0633285	9.35	WoM	I	3
M9C_I12	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
M9C_I12	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	4
M9C_I12	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	3
M9C_I12	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I12	uracil	C4H4N2O2	112.0272774	3.5	WoM	N	1
M9C_I12	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	5
M9C_I12	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	5
M9C_I12	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I12	betaine	C5H11NO2	117.0789786	7.35	WoM	E	1
M9C_I12	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I12	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	I	3
M9C_I12	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	I	1
M9C_I12	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
M9C_I12	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I12	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	N	1
M9C_I12	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	N	1
M9C_I12	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I12	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I12	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I12	niacin	C6H5NO2	123.0320284	6.82	WoM	I	4
M9C_I12	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
M9C_I12	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I12	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I12	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I12	mannitol	C6H14O6	182.0790382	10.2	WoM	N	1
M9C_I12	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	I	4
M9C_I12	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	4
M9C_I12	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	I	5
M9C_I12	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	4
M9C_I12	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I12	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I13	adenine	C5H5N5	135.0544952	5.2	WoM	N	1
M9C_I13	adenosine	C10H13N5O4	267.0967539	5.3	WoM	N	1
M9C_I13	cytidine	C9H13N3O5	243.0855205	8.25	WoM	N	1
M9C_I13	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I13	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I13	guanine	C5H5N5O	151.0494098	8.42	WoM	I	1
M9C_I13	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	2
M9C_I13	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	E	2
M9C_I13	inosine	C10H12N4O5	268.0807695	7.42	WoM	N	1
M9C_I13	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I13	leucine	C6H13NO2	131.0946287	8.5	WoM	I	5
M9C_I13	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I13	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	N	1
M9C_I13	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I13	ornithine	C5H12N2O2	132.0898776	13.55	WoM	N	1
M9C_I13	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I13	proline	C5H9NO2	115.0633285	9.35	WoM	E	2
M9C_I13	thymidine	C10H14N2O5	242.0902716	3.02	WoM	N	1
M9C_I13	thymine	C5H6N2O2	126.0429274	2.93	WoM	E	2
M9C_I13	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
M9C_I13	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	3
M9C_I13	uracil	C4H4N2O2	112.0272774	3.5	WoM	I	4
M9C_I13	uridine	C9H12N2O6	244.0695361	5.75	WoM	N	1
M9C_I13	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	2
M9C_I13	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I13	betaine	C5H11NO2	117.0789786	7.35	WoM	I	5
M9C_I13	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I13	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
M9C_I13	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	4
M9C_I13	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	N	1
M9C_I13	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I13	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	5
M9C_I13	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	2
M9C_I13	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I13	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I13	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I13	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I13	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	I	2
M9C_I13	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I13	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I13	citrulline	C6H13N3O3	175.0956913	13.57	WoM	N	1
M9C_I13	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
M9C_I13	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I13	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	2
M9C_I13	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	N	1
M9C_I13	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	2
M9C_I13	trisacharide (raffinose)	C18H32O16	504.1690349	14.3	WoM	N	1
M9C_I13	stachyose	C24H42O21	666.2218584	16.31	WoM	N	1
M9C_I14	adenine	C5H5N5	135.0544952	5.2	WoM	I	5
M9C_I14	adenosine	C10H13N5O4	267.0967539	5.3	WoM	I	5
M9C_I14	cytidine	C9H13N3O5	243.0855205	8.25	WoM	I	5
M9C_I14	glutamate	C5H9NO4	147.0531578	13.95	WoM	I	4
M9C_I14	glutamine	C5H10N2O3	146.0691422	12.75	WoM	I	3
M9C_I14	guanine	C5H5N5O	151.0494098	8.42	WoM	I	5
M9C_I14	guanosine	C10H13N5O5	283.0916685	9.3	WoM	I	5
M9C_I14	hypoxanthine	C5H4N4O	136.0385108	5.92	WoM	I	4
M9C_I14	inosine	C10H12N4O5	268.0807695	7.42	WoM	I	5
M9C_I14	isoleucine	C6H13NO2	131.0946287	8.08	WoM	I	5
M9C_I14	leucine	C6H13NO2	131.0946287	8.5	WoM	I	4
M9C_I14	methionine	C5H11NO2S	149.0510496	9.15	WoM	I	5
M9C_I14	N-acetyl-L-phenylalanine	C11H13NO3	207.0895433	4.3	WoM	E	2
M9C_I14	nicotinamide	C6H6N2O	122.0480128	2.85	WoM	I	2
M9C_I14	ornithine	C5H12N2O2	132.0898776	13.55	WoM	I	3
M9C_I14	phenylalanine	C9H11NO2	165.0789786	8.1	WoM	I	5
M9C_I14	proline	C5H9NO2	115.0633285	9.35	WoM	I	2
M9C_I14	thymidine	C10H14N2O5	242.0902716	3.02	WoM	I	5
M9C_I14	thymine	C5H6N2O2	126.0429274	2.93	WoM	I	4
M9C_I14	tryptophan	C11H12N2O2	204.0898776	9.12	WoM	I	2
M9C_I14	tyrosine	C9H11NO3	181.0738932	10.62	WoM	I	2
M9C_I14	uracil	C4H4N2O2	112.0272774	3.5	WoM	I	5
M9C_I14	uric acid	C5H4N4O3	168.02834	11.9	WoM	E	4
M9C_I14	uridine	C9H12N2O6	244.0695361	5.75	WoM	I	5
M9C_I14	xanthine	C5H4N4O2	152.0334254	6.9	WoM	I	5
M9C_I14	creatinine	C4H7N3O	113.0589119	5.5	WoM	E	2
M9C_I14	betaine	C5H11NO2	117.0789786	7.35	WoM	E	1
M9C_I14	ectoine	C6H10N2O2	142.0742276	10.01	WoM	N	1
M9C_I14	y-guanidinobutyrate	C5H11N3O2	145.0851266	12.08	WoM	N	1
M9C_I14	(pyridoxine)	C8H11NO3	169.0738932	3.2	WoM	E	2
M9C_I14	"monosaccharides (fructose, mannose, glucose, galactose, inositols)"	C6H12O6	180.0633881	11	WoM	I	4
M9C_I14	(glycerophosphocholine)	C8H20NO6P	257.102824	12	WoM	N	1
M9C_I14	(cAMP)	C10H12N5O6P	329.0525198	9.7	WoM	E	1
M9C_I14	"disaccharide 1 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	12.25	WoM	I	5
M9C_I14	"disaccharide 2 (sucrose, maltose, trehalose, cellobiose, lactose, etc)"	C12H22O11	342.1162115	13.5	WoM	I	3
M9C_I14	lactate	C3H6O3	90.03169405	8.05	WoM	N	1
M9C_I14	valine	C5H11NO2	117.0789786	9.58	WoM	I	5
M9C_I14	succinate	C4H6O4	118.0266087	13.85	WoM	I	2
M9C_I14	niacin	C6H5NO2	123.0320284	6.82	WoM	N	1
M9C_I14	pyroglutamate	C5H7NO3	129.0425931	9.75	WoM	N	1
M9C_I14	salicylate	C7H6O3	138.0316941	2.8	WoM	N	1
M9C_I14	alpha-ketoglutarate	C5H6O5	146.0215233	15.4	WoM	E	1
M9C_I14	phenylalaine	C9H11NO2	165.0789786	8.15	WoM	I	5
M9C_I14	citrulline	C6H13N3O3	175.0956913	13.57	WoM	I	3
M9C_I14	mannitol	C6H14O6	182.0790382	10.2	WoM	I	3
M9C_I14	(acetylglutamate)	C7H11NO5	189.0637225	14.35	WoM	N	1
M9C_I14	(tryptophan)	C11H12N2O2	204.0898776	9.15	WoM	I	2
M9C_I14	2'-deoxyuridine	C9H12N2O5	228.0746215	3.75	WoM	I	5
M9C_I14	2'-deoxyguanosine	C10H13N5O4	267.0967539	7.83	WoM	I	5
